entry_time,exit_time,direction,entry_price,exit_price,exit_type,bars_held,pnl
2025-05-22T12:00:00+00:00,2025-05-22T13:41:00+00:00,SHORT,21121.0,21169.25,time,60,-486.5
2025-05-28T18:53:00+00:00,2025-05-28T19:58:00+00:00,SHORT,21463.0,21383.5,time,60,791.0
2025-05-28T20:02:00+00:00,2025-05-28T20:23:00+00:00,SHORT,21359.75,21454.75,sl,20,-954.0
2025-06-16T22:49:00+00:00,2025-06-16T23:53:00+00:00,SHORT,22085.75,22048.75,time,60,366.0
2025-06-18T18:04:00+00:00,2025-06-18T18:58:00+00:00,SHORT,22030.5,21916.5,tp,25,1136.0
2025-06-20T15:02:00+00:00,2025-06-20T15:37:00+00:00,SHORT,21805.5,21908.0,sl,31,-1029.0
2025-06-25T17:42:00+00:00,2025-06-25T18:43:00+00:00,SHORT,22417.0,22417.25,time,60,-6.5
2025-06-27T17:46:00+00:00,2025-06-29T23:03:00+00:00,SHORT,22761.75,22824.75,time,60,-634.0
2025-06-30T13:34:00+00:00,2025-06-30T14:39:00+00:00,SHORT,22841.0,22818.5,time,60,221.0
2025-06-30T20:01:00+00:00,2025-07-01T02:00:00+00:00,SHORT,22905.0,22912.0,time,60,-74.0
2025-07-07T13:35:00+00:00,2025-07-07T14:36:00+00:00,SHORT,22935.0,22926.0,time,60,86.0
2025-07-10T14:22:00+00:00,2025-07-10T15:37:00+00:00,SHORT,22952.0,23003.0,time,60,-514.0
2025-07-11T00:24:00+00:00,2025-07-11T02:27:00+00:00,SHORT,22935.5,22920.5,time,60,146.0
2025-07-16T15:21:00+00:00,2025-07-16T16:27:00+00:00,SHORT,22957.5,22973.5,time,60,-164.0
2025-07-24T14:11:00+00:00,2025-07-24T15:37:00+00:00,SHORT,23346.25,23376.0,time,60,-301.5
2025-07-30T19:01:00+00:00,2025-07-30T20:03:00+00:00,SHORT,23422.75,23527.75,sl,60,-1054.0
2025-08-07T13:44:00+00:00,2025-08-07T14:52:00+00:00,SHORT,23623.25,23551.25,time,60,716.0
2025-08-26T00:44:00+00:00,2025-08-26T01:52:00+00:00,SHORT,23397.5,23431.0,time,60,-339.0
2025-10-02T14:48:00+00:00,2025-10-02T15:49:00+00:00,SHORT,25047.0,25024.5,time,60,221.0
2025-10-03T13:43:00+00:00,2025-10-03T14:47:00+00:00,SHORT,25142.5,25112.75,time,60,293.5
2025-10-16T16:32:00+00:00,2025-10-16T17:52:00+00:00,SHORT,24852.5,24852.5,time,60,-4.0
2025-10-16T18:14:00+00:00,2025-10-16T19:23:00+00:00,SHORT,24729.0,24716.75,time,60,118.5
2025-11-06T14:42:00+00:00,2025-11-06T15:01:00+00:00,SHORT,25633.0,25508.5,tp,15,1241.0
2025-11-06T15:14:00+00:00,2025-11-06T15:45:00+00:00,SHORT,25461.5,25337.0,tp,28,1241.0
2025-11-12T15:14:00+00:00,2025-11-12T19:41:00+00:00,SHORT,25633.5,25580.0,time,60,531.0
2025-11-12T23:06:00+00:00,2025-11-13T00:15:00+00:00,SHORT,25565.5,25586.25,time,60,-211.5
2025-11-17T15:05:00+00:00,2025-11-17T16:07:00+00:00,SHORT,25156.25,25013.25,time,60,1426.0
2025-12-17T15:27:00+00:00,2025-12-17T15:40:00+00:00,SHORT,25306.0,25187.5,tp,11,1181.0
2026-01-02T14:41:00+00:00,2026-01-02T15:23:00+00:00,SHORT,25889.0,25722.5,tp,38,1661.0
2026-01-09T15:08:00+00:00,2026-01-09T15:23:00+00:00,SHORT,25909.0,26002.5,sl,9,-939.0
2026-01-14T10:23:00+00:00,2026-01-14T14:32:00+00:00,SHORT,26027.0,25914.5,tp,34,1121.0
2026-01-14T14:53:00+00:00,2026-01-14T15:01:00+00:00,SHORT,25861.0,25778.5,tp,7,821.0
2026-01-14T15:01:00+00:00,2026-01-14T15:16:00+00:00,SHORT,25818.5,25903.5,sl,4,-854.0
2026-01-15T19:32:00+00:00,2026-01-15T20:56:00+00:00,SHORT,26015.0,25934.5,time,60,801.0
2026-01-16T15:01:00+00:00,2026-01-16T15:20:00+00:00,SHORT,25970.0,25910.0,tp,16,596.0
2026-01-16T15:31:00+00:00,2026-01-16T17:18:00+00:00,SHORT,25910.0,25936.75,time,60,-271.5
2026-01-21T11:57:00+00:00,2026-01-21T13:41:00+00:00,SHORT,25294.5,25289.75,time,60,43.5
2026-01-22T14:57:00+00:00,2026-01-22T16:40:00+00:00,SHORT,25834.5,25910.0,time,60,-759.0
2026-01-23T08:21:00+00:00,2026-01-23T15:49:00+00:00,SHORT,25893.75,26026.25,sl,46,-1329.0
2026-01-28T16:54:00+00:00,2026-01-28T18:17:00+00:00,SHORT,26352.75,26398.0,time,60,-456.5
2026-01-28T19:58:00+00:00,2026-01-28T21:02:00+00:00,SHORT,26417.75,26303.75,tp,46,1136.0
2026-02-11T15:51:00+00:00,2026-02-11T15:54:00+00:00,SHORT,25376.0,25465.0,sl,2,-894.0
2026-02-16T14:12:00+00:00,2026-02-17T01:35:00+00:00,SHORT,25029.5,24998.25,time,60,308.5
2026-02-18T12:31:00+00:00,2026-02-18T14:31:00+00:00,SHORT,25132.5,24987.0,tp,45,1451.0
2026-02-18T18:53:00+00:00,2026-02-18T19:40:00+00:00,SHORT,25238.5,25136.5,tp,38,1016.0
2026-02-19T09:48:00+00:00,2026-02-19T11:40:00+00:00,SHORT,25100.0,25081.25,time,60,183.5
2026-02-19T14:37:00+00:00,2026-02-19T15:04:00+00:00,SHORT,25027.25,25159.75,sl,26,-1329.0
2026-02-20T16:17:00+00:00,2026-02-20T17:25:00+00:00,SHORT,25283.75,25109.75,tp,43,1736.0
2026-02-20T17:37:00+00:00,2026-02-20T18:44:00+00:00,SHORT,25155.0,25249.0,time,60,-944.0
2026-03-06T15:10:00+00:00,2026-03-06T15:36:00+00:00,SHORT,24935.5,25080.5,sl,24,-1454.0
2026-03-11T09:02:00+00:00,2026-03-11T10:25:00+00:00,SHORT,25173.5,25180.0,time,60,-69.0
2026-03-11T12:43:00+00:00,2026-03-11T13:31:00+00:00,SHORT,25163.25,25278.25,sl,34,-1154.0
2026-03-18T12:32:00+00:00,2026-03-18T14:14:00+00:00,SHORT,24998.25,24911.25,tp,27,866.0
2026-03-18T14:15:00+00:00,2026-03-18T14:29:00+00:00,SHORT,24918.5,24818.0,tp,12,1001.0
2026-04-02T01:32:00+00:00,2026-04-02T02:36:00+00:00,SHORT,23960.0,23880.0,time,60,796.0
2026-04-06T14:40:00+00:00,2026-04-06T15:41:00+00:00,SHORT,24331.5,24290.0,time,60,411.0
2026-04-06T22:25:00+00:00,2026-04-07T01:16:00+00:00,SHORT,24337.5,24261.5,time,60,756.0
2026-04-09T17:32:00+00:00,2026-04-09T18:33:00+00:00,SHORT,25213.5,25159.5,time,60,536.0
2026-04-22T13:50:00+00:00,2026-04-22T14:22:00+00:00,SHORT,26852.5,26970.0,sl,27,-1179.0
2026-04-27T13:52:00+00:00,2026-04-27T14:00:00+00:00,SHORT,27336.5,27413.0,sl,6,-769.0
2026-05-04T10:04:00+00:00,2026-05-04T13:13:00+00:00,SHORT,27864.0,27844.5,time,60,191.0
2026-05-13T12:22:00+00:00,2026-05-13T13:24:00+00:00,SHORT,29340.5,29291.25,time,60,488.5
